stem,split,group_id,source,visible,infrared,depth,label,num_objects,classes
003468,train,336,numeric_6digit_png,003468.png,003468.png,003468.png,003468.txt,7,0;2;8
003469,train,336,numeric_6digit_png,003469.png,003469.png,003469.png,003469.txt,2,2;8
003472,train,336,numeric_6digit_png,003472.png,003472.png,003472.png,003472.txt,4,0;2;8
003475,train,336,numeric_6digit_png,003475.png,003475.png,003475.png,003475.txt,12,0;2;8
003477,train,336,numeric_6digit_png,003477.png,003477.png,003477.png,003477.txt,21,0;2;8;9
003480,train,336,numeric_6digit_png,003480.png,003480.png,003480.png,003480.txt,11,0;2;8
003485,train,336,numeric_6digit_png,003485.png,003485.png,003485.png,003485.txt,21,0;2;9
003487,train,336,numeric_6digit_png,003487.png,003487.png,003487.png,003487.txt,7,0;2
003489,train,336,numeric_6digit_png,003489.png,003489.png,003489.png,003489.txt,19,0;2;8;9
003490,train,336,numeric_6digit_png,003490.png,003490.png,003490.png,003490.txt,18,0;2;8;9
003515,train,337,numeric_6digit_png,003515.png,003515.png,003515.png,003515.txt,10,0;2
003517,train,337,numeric_6digit_png,003517.png,003517.png,003517.png,003517.txt,10,0;2
003519,train,337,numeric_6digit_png,003519.png,003519.png,003519.png,003519.txt,10,0;2
003524,train,337,numeric_6digit_png,003524.png,003524.png,003524.png,003524.txt,3,2
003526,train,337,numeric_6digit_png,003526.png,003526.png,003526.png,003526.txt,5,0;2
003529,train,337,numeric_6digit_png,003529.png,003529.png,003529.png,003529.txt,7,2
003532,train,337,numeric_6digit_png,003532.png,003532.png,003532.png,003532.txt,2,2
003535,train,337,numeric_6digit_png,003535.png,003535.png,003535.png,003535.txt,3,2
003537,train,337,numeric_6digit_png,003537.png,003537.png,003537.png,003537.txt,1,2
003541,train,337,numeric_6digit_png,003541.png,003541.png,003541.png,003541.txt,4,0;2;8
003543,train,337,numeric_6digit_png,003543.png,003543.png,003543.png,003543.txt,2,2
003546,train,337,numeric_6digit_png,003546.png,003546.png,003546.png,003546.txt,5,2
003557,train,337,numeric_6digit_png,003557.png,003557.png,003557.png,003557.txt,6,0;2
003566,train,337,numeric_6digit_png,003566.png,003566.png,003566.png,003566.txt,8,0;2
003570,train,337,numeric_6digit_png,003570.png,003570.png,003570.png,003570.txt,9,0;2
003574,train,337,numeric_6digit_png,003574.png,003574.png,003574.png,003574.txt,6,0;2
003588,train,337,numeric_6digit_png,003588.png,003588.png,003588.png,003588.txt,14,0;9
003592,train,337,numeric_6digit_png,003592.png,003592.png,003592.png,003592.txt,5,2;3
003594,train,337,numeric_6digit_png,003594.png,003594.png,003594.png,003594.txt,7,2;3;9
003595,train,337,numeric_6digit_png,003595.png,003595.png,003595.png,003595.txt,7,2;3;9
003597,train,337,numeric_6digit_png,003597.png,003597.png,003597.png,003597.txt,4,2;3
003603,train,337,numeric_6digit_png,003603.png,003603.png,003603.png,003603.txt,5,2
003606,train,337,numeric_6digit_png,003606.png,003606.png,003606.png,003606.txt,4,2
003608,train,337,numeric_6digit_png,003608.png,003608.png,003608.png,003608.txt,5,2
003609,train,337,numeric_6digit_png,003609.png,003609.png,003609.png,003609.txt,6,2
003613,train,338,numeric_6digit_png,003613.png,003613.png,003613.png,003613.txt,11,0;2
003620,train,338,numeric_6digit_png,003620.png,003620.png,003620.png,003620.txt,12,2
003626,train,338,numeric_6digit_png,003626.png,003626.png,003626.png,003626.txt,2,2
003637,train,338,numeric_6digit_png,003637.png,003637.png,003637.png,003637.txt,4,2
003639,train,338,numeric_6digit_png,003639.png,003639.png,003639.png,003639.txt,5,2
003642,train,338,numeric_6digit_png,003642.png,003642.png,003642.png,003642.txt,18,0;2;8
003645,train,338,numeric_6digit_png,003645.png,003645.png,003645.png,003645.txt,19,0;2;8
003647,train,338,numeric_6digit_png,003647.png,003647.png,003647.png,003647.txt,13,0;2
003648,train,338,numeric_6digit_png,003648.png,003648.png,003648.png,003648.txt,14,0;2
003653,train,338,numeric_6digit_png,003653.png,003653.png,003653.png,003653.txt,19,0;2
003656,train,338,numeric_6digit_png,003656.png,003656.png,003656.png,003656.txt,20,0;2
003659,train,338,numeric_6digit_png,003659.png,003659.png,003659.png,003659.txt,15,0;2
003661,train,338,numeric_6digit_png,003661.png,003661.png,003661.png,003661.txt,3,2
003663,train,338,numeric_6digit_png,003663.png,003663.png,003663.png,003663.txt,2,2
003667,train,338,numeric_6digit_png,003667.png,003667.png,003667.png,003667.txt,3,2
003675,train,338,numeric_6digit_png,003675.png,003675.png,003675.png,003675.txt,11,0;2
003678,train,338,numeric_6digit_png,003678.png,003678.png,003678.png,003678.txt,4,2
003679,train,338,numeric_6digit_png,003679.png,003679.png,003679.png,003679.txt,9,0;2
003692,train,338,numeric_6digit_png,003692.png,003692.png,003692.png,003692.txt,2,2
003696,train,338,numeric_6digit_png,003696.png,003696.png,003696.png,003696.txt,1,2
003703,train,338,numeric_6digit_png,003703.png,003703.png,003703.png,003703.txt,2,2
003706,train,338,numeric_6digit_png,003706.png,003706.png,003706.png,003706.txt,1,2
003709,train,338,numeric_6digit_png,003709.png,003709.png,003709.png,003709.txt,3,2;4
003714,train,338,numeric_6digit_png,003714.png,003714.png,003714.png,003714.txt,4,0;2
003722,train,338,numeric_6digit_png,003722.png,003722.png,003722.png,003722.txt,1,2
003723,train,339,numeric_6digit_png,003723.png,003723.png,003723.png,003723.txt,1,2
003725,train,339,numeric_6digit_png,003725.png,003725.png,003725.png,003725.txt,1,2
003730,train,339,numeric_6digit_png,003730.png,003730.png,003730.png,003730.txt,1,2
003731,train,339,numeric_6digit_png,003731.png,003731.png,003731.png,003731.txt,8,0;2
003733,train,339,numeric_6digit_png,003733.png,003733.png,003733.png,003733.txt,13,0;2
003739,train,339,numeric_6digit_png,003739.png,003739.png,003739.png,003739.txt,9,0;2
003741,train,339,numeric_6digit_png,003741.png,003741.png,003741.png,003741.txt,2,2
003744,train,339,numeric_6digit_png,003744.png,003744.png,003744.png,003744.txt,2,2
003747,train,339,numeric_6digit_png,003747.png,003747.png,003747.png,003747.txt,3,2
003749,train,339,numeric_6digit_png,003749.png,003749.png,003749.png,003749.txt,2,2
003752,train,339,numeric_6digit_png,003752.png,003752.png,003752.png,003752.txt,7,0;4
003757,train,339,numeric_6digit_png,003757.png,003757.png,003757.png,003757.txt,20,0;4
003762,train,339,numeric_6digit_png,003762.png,003762.png,003762.png,003762.txt,1,2
003764,train,339,numeric_6digit_png,003764.png,003764.png,003764.png,003764.txt,2,2
003766,train,339,numeric_6digit_png,003766.png,003766.png,003766.png,003766.txt,3,2
003767,train,339,numeric_6digit_png,003767.png,003767.png,003767.png,003767.txt,3,2
003769,train,339,numeric_6digit_png,003769.png,003769.png,003769.png,003769.txt,3,2
003770,train,339,numeric_6digit_png,003770.png,003770.png,003770.png,003770.txt,3,2
003782,train,339,numeric_6digit_png,003782.png,003782.png,003782.png,003782.txt,4,2
003783,train,339,numeric_6digit_png,003783.png,003783.png,003783.png,003783.txt,5,2
003788,train,339,numeric_6digit_png,003788.png,003788.png,003788.png,003788.txt,5,2
003790,train,339,numeric_6digit_png,003790.png,003790.png,003790.png,003790.txt,5,2
003794,train,339,numeric_6digit_png,003794.png,003794.png,003794.png,003794.txt,1,2
003805,train,339,numeric_6digit_png,003805.png,003805.png,003805.png,003805.txt,1,2
003813,train,339,numeric_6digit_png,003813.png,003813.png,003813.png,003813.txt,1,2
003815,train,340,numeric_6digit_png,003815.png,003815.png,003815.png,003815.txt,3,0;2
003817,train,340,numeric_6digit_png,003817.png,003817.png,003817.png,003817.txt,3,0;2
003820,train,340,numeric_6digit_png,003820.png,003820.png,003820.png,003820.txt,3,0;2
003824,train,340,numeric_6digit_png,003824.png,003824.png,003824.png,003824.txt,1,2
003827,train,340,numeric_6digit_png,003827.png,003827.png,003827.png,003827.txt,1,2
003830,train,340,numeric_6digit_png,003830.png,003830.png,003830.png,003830.txt,7,0;2
003836,train,340,numeric_6digit_png,003836.png,003836.png,003836.png,003836.txt,2,2
003838,train,340,numeric_6digit_png,003838.png,003838.png,003838.png,003838.txt,2,2
003843,train,340,numeric_6digit_png,003843.png,003843.png,003843.png,003843.txt,7,0;2
003847,train,340,numeric_6digit_png,003847.png,003847.png,003847.png,003847.txt,5,0;2
003852,train,340,numeric_6digit_png,003852.png,003852.png,003852.png,003852.txt,1,2
003856,train,340,numeric_6digit_png,003856.png,003856.png,003856.png,003856.txt,1,2
003857,train,340,numeric_6digit_png,003857.png,003857.png,003857.png,003857.txt,1,2
003859,train,340,numeric_6digit_png,003859.png,003859.png,003859.png,003859.txt,1,2
003860,train,340,numeric_6digit_png,003860.png,003860.png,003860.png,003860.txt,1,2
003863,train,340,numeric_6digit_png,003863.png,003863.png,003863.png,003863.txt,12,0;2;8
003868,train,340,numeric_6digit_png,003868.png,003868.png,003868.png,003868.txt,2,2
003869,train,340,numeric_6digit_png,003869.png,003869.png,003869.png,003869.txt,1,2
003872,train,340,numeric_6digit_png,003872.png,003872.png,003872.png,003872.txt,10,0;2;8
003873,train,340,numeric_6digit_png,003873.png,003873.png,003873.png,003873.txt,16,0;2;8;9
003882,train,340,numeric_6digit_png,003882.png,003882.png,003882.png,003882.txt,8,0;2
003890,train,340,numeric_6digit_png,003890.png,003890.png,003890.png,003890.txt,3,2
003895,train,340,numeric_6digit_png,003895.png,003895.png,003895.png,003895.txt,3,2
003896,train,340,numeric_6digit_png,003896.png,003896.png,003896.png,003896.txt,5,2
003898,train,340,numeric_6digit_png,003898.png,003898.png,003898.png,003898.txt,5,2
003900,train,341,numeric_6digit_png,003900.png,003900.png,003900.png,003900.txt,10,0;2
003902,train,341,numeric_6digit_png,003902.png,003902.png,003902.png,003902.txt,9,0;2
003904,train,341,numeric_6digit_png,003904.png,003904.png,003904.png,003904.txt,2,2
003916,train,341,numeric_6digit_png,003916.png,003916.png,003916.png,003916.txt,3,2
003919,train,341,numeric_6digit_png,003919.png,003919.png,003919.png,003919.txt,4,2
003923,train,341,numeric_6digit_png,003923.png,003923.png,003923.png,003923.txt,6,2
003925,train,341,numeric_6digit_png,003925.png,003925.png,003925.png,003925.txt,6,2
003926,train,341,numeric_6digit_png,003926.png,003926.png,003926.png,003926.txt,6,2
003930,train,341,numeric_6digit_png,003930.png,003930.png,003930.png,003930.txt,6,2
003934,train,341,numeric_6digit_png,003934.png,003934.png,003934.png,003934.txt,25,0;7
003941,train,341,numeric_6digit_png,003941.png,003941.png,003941.png,003941.txt,31,0;5
003942,train,341,numeric_6digit_png,003942.png,003942.png,003942.png,003942.txt,25,0;5
003946,train,341,numeric_6digit_png,003946.png,003946.png,003946.png,003946.txt,23,0;5;9
003949,train,341,numeric_6digit_png,003949.png,003949.png,003949.png,003949.txt,34,0;5
003955,train,341,numeric_6digit_png,003955.png,003955.png,003955.png,003955.txt,48,0;3;7;8
003958,train,341,numeric_6digit_png,003958.png,003958.png,003958.png,003958.txt,46,0;3;7;8
003963,train,341,numeric_6digit_png,003963.png,003963.png,003963.png,003963.txt,44,0
003965,train,341,numeric_6digit_png,003965.png,003965.png,003965.png,003965.txt,50,0
003973,train,341,numeric_6digit_png,003973.png,003973.png,003973.png,003973.txt,49,0
003974,train,341,numeric_6digit_png,003974.png,003974.png,003974.png,003974.txt,45,0
003976,train,341,numeric_6digit_png,003976.png,003976.png,003976.png,003976.txt,54,0;7
003979,train,341,numeric_6digit_png,003979.png,003979.png,003979.png,003979.txt,45,0
003980,train,341,numeric_6digit_png,003980.png,003980.png,003980.png,003980.txt,53,0;7
003982,train,341,numeric_6digit_png,003982.png,003982.png,003982.png,003982.txt,66,0;7
003985,train,341,numeric_6digit_png,003985.png,003985.png,003985.png,003985.txt,56,0;7;9
003987,train,342,numeric_6digit_png,003987.png,003987.png,003987.png,003987.txt,56,0;3;5
003993,train,342,numeric_6digit_png,003993.png,003993.png,003993.png,003993.txt,23,0;3;8
003996,train,342,numeric_6digit_png,003996.png,003996.png,003996.png,003996.txt,23,0;3;8
hehe_1_00000111,val,343,hehe_png,hehe_1_00000111.png,hehe_1_00000111.png,hehe_1_00000111.png,hehe_1_00000111.txt,15,0;5;6;8
hehe_3_00000001,train,344,hehe_png,hehe_3_00000001.png,hehe_3_00000001.png,hehe_3_00000001.png,hehe_3_00000001.txt,28,0;3;4;6;7
hehe_6_00000054,train,345,hehe_png,hehe_6_00000054.png,hehe_6_00000054.png,hehe_6_00000054.png,hehe_6_00000054.txt,18,0;3;4;6;7
hehe_8_00000135,val,346,hehe_png,hehe_8_00000135.png,hehe_8_00000135.png,hehe_8_00000135.png,hehe_8_00000135.txt,19,0;7;8
hehe_10_00000044,val,347,hehe_png,hehe_10_00000044.png,hehe_10_00000044.png,hehe_10_00000044.png,hehe_10_00000044.txt,14,0;5;6
hehe_14_00000113,train,348,hehe_png,hehe_14_00000113.png,hehe_14_00000113.png,hehe_14_00000113.png,hehe_14_00000113.txt,11,0;6;7;9
hehe_16_00000102,train,349,hehe_png,hehe_16_00000102.png,hehe_16_00000102.png,hehe_16_00000102.png,hehe_16_00000102.txt,17,0;3;7;9
hehe_19_00000013,train,350,hehe_png,hehe_19_00000013.png,hehe_19_00000013.png,hehe_19_00000013.png,hehe_19_00000013.txt,27,0;5;6;8
hehe_22_00000004,train,351,hehe_png,hehe_22_00000004.png,hehe_22_00000004.png,hehe_22_00000004.png,hehe_22_00000004.txt,10,0;5;6;8
hehe_23_00000021,train,351,hehe_png,hehe_23_00000021.png,hehe_23_00000021.png,hehe_23_00000021.png,hehe_23_00000021.txt,15,0;5;6;8
hehe_25_00000001,train,352,hehe_png,hehe_25_00000001.png,hehe_25_00000001.png,hehe_25_00000001.png,hehe_25_00000001.txt,6,0;5;9
hehe_31_00000001,train,353,hehe_png,hehe_31_00000001.png,hehe_31_00000001.png,hehe_31_00000001.png,hehe_31_00000001.txt,13,0;4;5;8;9
hehe_39_00000020,train,354,hehe_png,hehe_39_00000020.png,hehe_39_00000020.png,hehe_39_00000020.png,hehe_39_00000020.txt,13,0;4;5;6;8
hehe_40_00000033,train,355,hehe_png,hehe_40_00000033.png,hehe_40_00000033.png,hehe_40_00000033.png,hehe_40_00000033.txt,7,0;4;8
hehe_41_00000096,train,356,hehe_png,hehe_41_00000096.png,hehe_41_00000096.png,hehe_41_00000096.png,hehe_41_00000096.txt,6,0;11
hehe_45_00000001,train,357,hehe_png,hehe_45_00000001.png,hehe_45_00000001.png,hehe_45_00000001.png,hehe_45_00000001.txt,10,0;6;7;9
hehe_48_00000001,train,358,hehe_png,hehe_48_00000001.png,hehe_48_00000001.png,hehe_48_00000001.png,hehe_48_00000001.txt,2,0;8
hehe_52_00000107,val,359,hehe_png,hehe_52_00000107.png,hehe_52_00000107.png,hehe_52_00000107.png,hehe_52_00000107.txt,3,2
hehe_61_00000090,train,360,hehe_png,hehe_61_00000090.png,hehe_61_00000090.png,hehe_61_00000090.png,hehe_61_00000090.txt,12,4;5;6;9
hehe_63_00000153,train,361,hehe_png,hehe_63_00000153.png,hehe_63_00000153.png,hehe_63_00000153.png,hehe_63_00000153.txt,6,4;5;6
hehe_65_00000229,train,362,hehe_png,hehe_65_00000229.png,hehe_65_00000229.png,hehe_65_00000229.png,hehe_65_00000229.txt,8,4;5;6;8
hehe_69_00000070,train,363,hehe_png,hehe_69_00000070.png,hehe_69_00000070.png,hehe_69_00000070.png,hehe_69_00000070.txt,2,4
hehe_81_00000050,train,364,hehe_png,hehe_81_00000050.png,hehe_81_00000050.png,hehe_81_00000050.png,hehe_81_00000050.txt,8,4;5;6;9;11
hehe_86_00000253,train,365,hehe_png,hehe_86_00000253.png,hehe_86_00000253.png,hehe_86_00000253.png,hehe_86_00000253.txt,5,2
hehe_87_00000315,val,366,hehe_png,hehe_87_00000315.png,hehe_87_00000315.png,hehe_87_00000315.png,hehe_87_00000315.txt,7,2
hehe_100_000001_049_00000001,train,367,hehe_png,hehe_100_000001_049_00000001.png,hehe_100_000001_049_00000001.png,hehe_100_000001_049_00000001.png,hehe_100_000001_049_00000001.txt,1,0
hehe_101_000001_049_00000022,train,368,hehe_png,hehe_101_000001_049_00000022.png,hehe_101_000001_049_00000022.png,hehe_101_000001_049_00000022.png,hehe_101_000001_049_00000022.txt,1,0
hehe_102_000001_049_00000043,train,369,hehe_png,hehe_102_000001_049_00000043.png,hehe_102_000001_049_00000043.png,hehe_102_000001_049_00000043.png,hehe_102_000001_049_00000043.txt,2,0
hehe_104_000001_050_00000172,train,370,hehe_png,hehe_104_000001_050_00000172.png,hehe_104_000001_050_00000172.png,hehe_104_000001_050_00000172.png,hehe_104_000001_050_00000172.txt,1,8
hehe_105_000002_001_00000201,val,371,hehe_png,hehe_105_000002_001_00000201.png,hehe_105_000002_001_00000201.png,hehe_105_000002_001_00000201.png,hehe_105_000002_001_00000201.txt,2,0;3
hehe_107_000002_001_00000101,train,372,hehe_png,hehe_107_000002_001_00000101.png,hehe_107_000002_001_00000101.png,hehe_107_000002_001_00000101.png,hehe_107_000002_001_00000101.txt,2,0;3
hehe_111_000002_003_00000001,val,373,hehe_png,hehe_111_000002_003_00000001.png,hehe_111_000002_003_00000001.png,hehe_111_000002_003_00000001.png,hehe_111_000002_003_00000001.txt,11,0;3
hehe_112_000002_003_00000082,train,374,hehe_png,hehe_112_000002_003_00000082.png,hehe_112_000002_003_00000082.png,hehe_112_000002_003_00000082.png,hehe_112_000002_003_00000082.txt,12,0;3
hehe_113_000002_003_00000163,train,375,hehe_png,hehe_113_000002_003_00000163.png,hehe_113_000002_003_00000163.png,hehe_113_000002_003_00000163.png,hehe_113_000002_003_00000163.txt,13,0;3
hehe_114_000002_003_00000244,train,375,hehe_png,hehe_114_000002_003_00000244.png,hehe_114_000002_003_00000244.png,hehe_114_000002_003_00000244.png,hehe_114_000002_003_00000244.txt,13,0;3
hehe_115_000002_003_00000325,train,375,hehe_png,hehe_115_000002_003_00000325.png,hehe_115_000002_003_00000325.png,hehe_115_000002_003_00000325.png,hehe_115_000002_003_00000325.txt,13,0;3
hehe_117_000002_004_00000049,val,376,hehe_png,hehe_117_000002_004_00000049.png,hehe_117_000002_004_00000049.png,hehe_117_000002_004_00000049.png,hehe_117_000002_004_00000049.txt,1,3
hehe_118_000002_004_00000097,train,377,hehe_png,hehe_118_000002_004_00000097.png,hehe_118_000002_004_00000097.png,hehe_118_000002_004_00000097.png,hehe_118_000002_004_00000097.txt,1,3
hehe_131_000002_007_00000001,train,378,hehe_png,hehe_131_000002_007_00000001.png,hehe_131_000002_007_00000001.png,hehe_131_000002_007_00000001.png,hehe_131_000002_007_00000001.txt,1,3
